time,day,ID_old,IO,antenna,ID,dep_time,g,density,a,b,c,int
228.34635416666666,228,075131,Out,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.3464351851852,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.34648148148148,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.34667824074074,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.34686342592593,228,075131,In,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.3471064814815,228,075131,Out,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.34729166666668,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.34753472222224,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3479976851852,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.34824074074075,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.34847222222223,228,075131,In,2,2,227.42013888888889,720,2.65,142,61,51,0.2
228.34871527777779,228,075131,Out,2,2,227.42013888888889,720,2.65,142,61,51,0.2
228.34927083333335,228,075107,In,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.34950231481483,228,075107,Out,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3500578703704,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.35030092592595,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.35035879629632,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.35060185185188,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.35245370370373,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3526967592593,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.35303240740743,228,075131,In,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.3532638888889,228,075131,Out,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.3549074074074,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.35515046296297,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.35542824074074,228,075107,In,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3556712962963,228,075107,Out,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.35642361111113,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.35666666666668,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.35722222222222,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.35733796296296,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3574537037037,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.35777777777778,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.35784722222223,228,075131,In,2,2,227.42013888888889,720,2.65,142,61,51,0.2
228.3579513888889,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.35809027777776,228,075131,Out,2,2,227.42013888888889,720,2.65,142,61,51,0.2
228.35818287037037,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.35851851851854,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3587615740741,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.35914351851852,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.35938657407408,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3597453703704,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.35997685185188,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.36157407407407,228,075131,In,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.36180555555558,228,075131,Out,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.36206018518521,228,075131,In,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.36217592592595,228,075107,In,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.36230324074077,228,075131,Out,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.36240740740743,228,075107,Out,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3637037037037,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.363900462963,228,075107,In,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3639351851852,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.36413194444447,228,075107,Out,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.36511574074075,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.36527777777778,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3653587962963,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.36545138888889,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.36555555555555,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.36569444444444,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.36651620370372,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3667939814815,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3669212962963,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.36695601851852,228,0756D2,In,10,1,227.41805555555555,568,2.73,103,66,60,0.2
228.36716435185187,228,075107,In,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.36719907407408,228,0756D2,Out,10,1,227.41805555555555,568,2.73,103,66,60,0.2
228.3674074074074,228,075107,Out,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.36937500000002,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.36971064814816,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37005787037037,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37038194444446,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37145833333335,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37145833333335,228,075107,In,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37153935185188,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37168981481483,228,075107,Out,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37200231481484,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37204861111113,228,075107,In,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37229166666668,228,075107,Out,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37254629629632,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3727777777778,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37278935185185,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37302083333333,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3730324074074,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3730324074074,228,075131,In,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.37350694444444,228,075131,Out,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.37376157407408,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37392361111114,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37395833333335,228,075107,In,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37418981481483,228,075107,Out,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3753125,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37572916666664,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37596064814815,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3760763888889,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37631944444445,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37640046296298,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3765625,228,075107,In,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37680555555556,228,075107,Out,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3771064814815,228,075131,In,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.3771412037037,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3771759259259,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37734953703705,228,075131,Out,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.3774537037037,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37751157407408,228,0750EB,In,4,3,227.42152777777775,584,2.65,105,71,57,0.2
228.37775462962964,228,0750EB,Out,4,3,227.42152777777775,584,2.65,105,71,57,0.2
228.37826388888888,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37850694444444,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37916666666666,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37953703703704,228,075107,In,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37954861111112,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37966435185186,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.37976851851852,228,075107,Out,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3809837962963,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3810300925926,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.38152777777776,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.38158564814813,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.38175925925924,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.38200231481483,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.38224537037038,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.38233796296296,228,075131,In,2,2,227.42013888888889,720,2.65,142,61,51,0.2
228.38258101851852,228,075131,Out,2,2,227.42013888888889,720,2.65,142,61,51,0.2
228.3826388888889,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3829050925926,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.38291666666666,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.38306712962964,228,075107,In,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.38328703703704,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3833101851852,228,075107,Out,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.38384259259257,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.38408564814816,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3841550925926,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3845138888889,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3847685185185,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.38538194444445,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.38539351851853,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.38583333333332,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.38583333333332,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.38628472222223,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3864351851852,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3867939814815,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.38711805555556,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3877662037037,228,075131,In,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.38799768518518,228,075131,Out,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.3882986111111,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.38851851851854,228,075107,In,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.38875000000002,228,075107,Out,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.38891203703704,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.38914351851852,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.38930555555555,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3895949074074,228,075131,In,2,2,227.42013888888889,720,2.65,142,61,51,0.2
228.38983796296296,228,075131,Out,2,2,227.42013888888889,720,2.65,142,61,51,0.2
228.39011574074073,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39018518518517,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39037037037036,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39042824074073,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39060185185187,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39068287037037,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39091435185185,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39122685185185,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39166666666668,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39234953703706,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39287037037036,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3929398148148,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39344907407406,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39354166666666,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39364583333332,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3936921296296,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39406250000002,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39417824074076,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39461805555555,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39466435185184,228,075131,In,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.39484953703703,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3949074074074,228,075131,Out,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.39520833333333,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39541666666665,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3957986111111,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39600694444445,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3964699074074,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39653935185186,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39721064814816,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39724537037037,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39755787037035,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39770833333333,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3984027777778,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39847222222224,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3987037037037,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39880787037038,228,075107,In,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.3989699074074,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39903935185185,228,075107,Out,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39946759259257,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.39957175925926,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40005787037038,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40006944444445,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40028935185185,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4003125,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40034722222222,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4007175925926,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4011111111111,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40134259259258,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40137731481482,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4017939814815,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40209490740742,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40296296296296,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40309027777778,228,075107,In,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40319444444444,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4032986111111,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40332175925926,228,075107,Out,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4033912037037,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4034953703704,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4035300925926,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40415509259262,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40416666666667,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40447916666668,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40474537037036,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40505787037037,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40511574074074,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40574074074075,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4060763888889,228,075107,In,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40618055555558,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4062037037037,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40630787037037,228,075107,Out,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40645833333335,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40653935185185,228,075107,In,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40668981481483,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40670138888888,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40677083333333,228,075107,Out,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40708333333333,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40741898148147,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4076851851852,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40770833333335,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40793981481482,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4082060185185,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4084375,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4085763888889,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4091087962963,228,075131,In,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.40930555555553,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40934027777777,228,075131,Out,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.40943287037035,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40958333333333,228,075107,In,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40966435185183,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.40979166666668,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4098263888889,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4098263888889,228,075107,Out,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41002314814816,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41006944444445,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4102777777778,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4105787037037,228,0756D2,In,10,1,227.41805555555555,568,2.73,103,66,60,0.2
228.41063657407406,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41081018518517,228,0756D2,Out,10,1,227.41805555555555,568,2.73,103,66,60,0.2
228.41086805555554,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41131944444444,228,075131,In,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.41148148148147,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41155092592592,228,075131,Out,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.41155092592592,228,075131,In,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.4116782407407,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41179398148148,228,075131,Out,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.41216435185186,228,075131,In,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.41247685185186,228,075131,Out,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.41248842592594,228,075131,In,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.41273148148147,228,075131,Out,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.41283564814813,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41313657407406,228,075131,In,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.41320601851854,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41325231481483,228,075107,In,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41336805555557,228,075131,Out,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.41343750000001,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4134837962963,228,075107,Out,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41355324074075,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41417824074074,228,075131,In,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.4142013888889,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41421296296298,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41440972222222,228,075131,Out,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.41440972222222,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4144560185185,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41452546296296,228,075107,In,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41465277777777,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41468749999999,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4147685185185,228,075107,Out,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41519675925926,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4152662037037,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41565972222224,228,075131,In,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.4158449074074,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4159027777778,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41612268518517,228,075131,Out,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.41613425925925,228,075131,In,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.4165277777778,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41671296296295,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41711805555553,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4173611111111,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41755787037036,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4178935185185,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.418125,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41824074074074,228,075131,Out,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.41827546296295,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41828703703703,228,075131,In,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.41855324074075,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41869212962962,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41879629629628,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41885416666665,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.419537037037,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41961805555553,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.41993055555554,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.42002314814812,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.42059027777776,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.42069444444445,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.42099537037035,228,075107,In,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.42122685185183,228,075107,Out,3,4,227.43263888888887,480,2.54,82,81,55,0.2
228.42157407407404,228,075131,Out,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.4215972222222,228,075131,In,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.4216319444444,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.42171296296294,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.42216435185182,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4221759259259,228,075131,Out,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.4222800925926,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.42239583333333,228,075131,In,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.42263888888888,228,075131,Out,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.42265046296296,228,075131,In,6,2,227.42013888888889,720,2.65,142,61,51,0.2
228.42284722222223,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4231712962963,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4235185185185,228,075107,In,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.42359953703703,228,075107,Out,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.42375,228,075107,Out,2,4,227.43263888888887,480,2.54,82,81,55,0.2
228.42375,228,075107,In,4,4,227.43263888888887,480,2.54,82,81,55,0.2
228.4239699074074,228,075131,Out,6,2,227.42013888888889,720,2.65,142,61,51,0.2
