ID,time,dist,min_dist,max_dist,duration,system
4,228.5,NA,0,42,0.0028009259260102226,stat
4,228.5,NA,9,74,7.291666666731089e-4,stat
4,228.5,NA,18,83,0.1509259259258613,stat
4,228.541666666667,NA,0,32,6.94444444434339e-4,stat
4,228.541666666667,NA,0,42,0.0028819444444820874,stat
4,228.541666666667,NA,9,74,0.0024884259258897146,stat
4,228.583333333333,NA,0,32,8.449074074121654e-4,stat
4,228.583333333333,NA,0,42,0.004050925925952242,stat
4,228.583333333333,NA,9,74,0.026493055555619094,stat
4,228.625,NA,0,32,0.0014467592592097844,stat
4,228.625,NA,0,42,0.0012152777777600932,stat
4,228.625,NA,9,74,0.01096064814802844,stat
4,228.625,NA,18,83,0.0050347222222342225,stat
4,228.666666666667,NA,9,74,0.013171296296235369,stat
4,228.666666666667,NA,18,83,0.025625000000161435,stat
4,228.708333333333,NA,0,32,7.291666666162655e-4,stat
4,228.708333333333,NA,0,42,0.0024537037036793663,stat
4,228.708333333333,NA,9,74,0.03353009259234341,stat
4,228.708333333333,NA,18,83,0.05219907407413871,stat
4,228.75,NA,0,32,0.0021296296295361117,stat
4,228.75,NA,0,42,6.944444443774955e-4,stat
4,228.75,NA,9,74,0.018993055555512228,stat
4,228.75,NA,18,83,0.021307870370520732,stat
4,228.791666666667,NA,0,32,9.259259258840302e-4,stat
4,228.791666666667,NA,18,83,0.01653935185197497,stat
4,228.833333333333,NA,9,74,9.375000000488853e-4,stat
4,228.833333333333,NA,18,83,0.023784722222330856,stat
4,228.875,NA,9,74,9.953703703047267e-4,stat
4,228.875,NA,18,83,0.029606481481550873,stat
4,228.916666666667,NA,9,74,2.3148148147811298e-4,stat
4,228.916666666667,NA,18,83,0.0018402777778021573,stat
4,228.958333333333,NA,9,74,0.0017013888889039208,stat
4,228.958333333333,NA,18,83,0.004479166666612855,stat
4,229,NA,0,32,4.7453703706423767e-4,stat
4,229,NA,18,83,7.060185185423506e-4,stat
4,229.041666666667,NA,18,83,7.175925925935189e-4,stat
4,229.083333333333,NA,18,83,2.4305555550085955e-4,stat
4,229.125,NA,9,74,0.002141203703786232,stat
4,229.125,NA,18,83,0.0016550925925571391,stat
4,229.166666666667,NA,9,74,2.3148148144969127e-4,stat
4,229.208333333333,NA,9,74,6.944444444627607e-4,stat
4,229.208333333333,NA,18,83,0.0017708333332109305,stat
4,229.25,NA,18,83,6.944444444911824e-4,stat
4,229.291666666667,NA,0,32,2.314814815065347e-4,stat
4,229.291666666667,NA,18,83,4.629629630130694e-4,stat
4,229.36458333333337,40,20,60,NA,rov
4,229.666666666667,NA,0,32,2.3148148147811298e-4,stat
4,229.708333333333,NA,9,74,0.0049537037036770926,stat
4,229.708333333333,NA,18,83,0.016990740740538968,stat
4,229.708333333333,NA,51,111,8.796296296225137e-4,stat
4,229.708333333333,NA,60,119,7.175925925650972e-4,stat
4,229.75,NA,18,83,0.0012615740741068748,stat
4,229.75,NA,51,111,0.0031481481481705487,stat
4,229.75,NA,60,119,0.001238425925834008,stat
4,229.833333333333,NA,0,42,2.4305555555770297e-4,stat
4,230.166666666667,NA,0,32,4.8611111111540595e-4,stat
4,230.291666666667,NA,105,166,2.3148148147811298e-4,stat
4,230.333333333333,NA,105,166,7.870370370710589e-4,stat
4,230.34375,135,86,159,NA,rov
4,230.625,NA,0,32,2.3148148142126956e-4,stat
4,230.791666666667,NA,18,83,2.3148148147811298e-4,stat
4,230.916666666667,NA,0,32,2.4305555555770297e-4,stat
4,231.041666666667,NA,0,32,2.4305555555770297e-4,stat
4,231.083333333333,NA,0,32,2.3148148147811298e-4,stat
4,231.125,NA,0,32,2.314814815065347e-4,stat
4,231.208333333333,NA,18,83,2.4305555555770297e-4,stat
4,231.291666666667,NA,18,83,2.3148148147811298e-4,stat
4,231.375,133,90,158,NA,rov
4,231.375,NA,9,74,2.4305555555770297e-4,stat
4,231.375,NA,18,83,4.7453703706423767e-4,stat
4,231.416666666667,NA,9,74,2.4305555555770297e-4,stat
4,231.458333333333,NA,18,83,2.4305555558612468e-4,stat
4,231.583333333333,NA,18,83,2.3148148147811298e-4,stat
4,231.625,NA,105,166,0.01321759259241162,stat
4,231.625,NA,152,218,0.008703703703730525,stat
4,231.666666666667,NA,146,206,2.4305555552928126e-4,stat
4,231.666666666667,NA,152,218,0.012268518518595783,stat
4,231.708333333333,NA,152,218,0.016168981481683886,stat
4,231.75,NA,152,218,0.011435185185035834,stat
4,231.791666666667,NA,152,218,0.028483796295972752,stat
4,231.833333333333,NA,152,218,0.039016203703738483,stat
4,231.875,NA,152,218,0.03879629629628312,stat
4,231.916666666667,NA,152,218,0.03927083333331893,stat
4,231.958333333333,NA,9,74,2.4305555555770297e-4,stat
4,231.958333333333,NA,152,218,0.03454861111111995,stat
4,232,NA,152,218,0.045833333333234805,stat
4,232.041666666667,NA,152,218,0.028136574073784004,stat
4,232.083333333333,NA,152,218,0.036562499999860165,stat
4,232.125,NA,152,218,0.051180555555561114,stat
4,232.166666666667,NA,152,218,0.03137731481470496,stat
4,232.208333333333,NA,152,218,0.0412847222222581,stat
4,232.25,NA,152,218,0.034340277777857864,stat
4,232.291666666667,NA,152,218,0.11087962962974984,stat
4,232.333333333333,NA,146,206,9.374999999920419e-4,stat
4,232.36458333333337,199,171,227,NA,rov
4,232.375,NA,0,32,2.314814815349564e-4,stat
4,232.375,NA,152,218,0.014733796296241053,stat
4,232.416666666667,NA,146,206,4.8611111111540595e-4,stat
4,232.416666666667,NA,152,218,0.03545138888898691,stat
4,232.458333333333,NA,146,206,4.7453703703581596e-4,stat
4,232.458333333333,NA,152,218,0.04244212962964866,stat
4,232.5,NA,146,206,4.7453703703581596e-4,stat
4,232.5,NA,152,218,0.035162037037054006,stat
4,232.541666666667,NA,152,218,0.029039351851821493,stat
4,232.583333333333,NA,152,218,0.0077083333333405335,stat
4,232.583333333333,NA,230,291,0.0039120370370824276,stat
4,232.625,NA,230,291,0.007106481481372384,stat
4,232.666666666667,NA,230,291,0.009583333333324617,stat
4,232.708333333333,NA,230,291,0.013460648148225118,stat
4,232.75,NA,230,291,0.5404976851852439,stat
4,232.916666666667,NA,9,74,2.3148148147811298e-4,stat
4,232.958333333333,NA,0,32,2.4305555550085955e-4,stat
4,233.041666666667,NA,224,285,4.629629629846477e-4,stat
4,233.083333333333,NA,224,285,2.4305555555770297e-4,stat
4,233.208333333333,NA,0,32,2.4305555552928126e-4,stat
4,233.25,NA,0,32,2.430555556145464e-4,stat
4,233.291666666667,NA,0,32,2.4305555555770297e-4,stat
4,233.291666666667,NA,230,291,0.03302083333338146,stat
4,233.333333333333,NA,230,291,0.04797453703704946,stat
4,233.35416666666669,246,219,277,NA,rov
4,233.375,NA,0,32,4.629629630699128e-4,stat
4,233.375,NA,230,291,0.020717592592632172,stat
4,233.416666666667,NA,230,291,0.0030902777777157553,stat
4,233.458333333333,NA,224,285,0.0012037037036236597,stat
4,233.458333333333,NA,230,291,0.01277777777769984,stat
4,233.5,NA,224,285,0.001157407407390565,stat
4,233.5,NA,230,291,0.028379629629512237,stat
4,233.541666666667,NA,230,291,0.015775462962835718,stat
4,233.583333333333,NA,224,285,2.314814815065347e-4,stat
4,233.583333333333,NA,230,291,0.02175925925928368,stat
4,233.625,NA,224,285,9.490740740432102e-4,stat
4,233.625,NA,230,291,0.02903935185227624,stat
4,233.666666666667,NA,224,285,4.629629629846477e-4,stat
4,233.666666666667,NA,230,291,0.025381944444347937,stat
4,233.708333333333,NA,224,285,3.356481481660012e-4,stat
4,233.708333333333,NA,230,291,0.010613425925896536,stat
4,233.708333333333,NA,289,355,0.007037037037036953,stat
4,233.708333333333,NA,304,368,0.014872685185167711,stat
4,233.75,NA,304,368,0.024814814814959618,stat
4,233.791666666667,NA,304,368,0.028726851851729407,stat
4,233.833333333333,NA,304,368,0.04052083333326095,stat
4,233.875,NA,304,368,0.035601851851879474,stat
4,233.916666666667,NA,304,368,0.03025462962966685,stat
4,233.958333333333,NA,304,368,0.030949074073987504,stat
4,234,NA,304,368,0.052928240740783394,stat
4,234.041666666667,NA,9,74,2.3148148147811298e-4,stat
4,234.041666666667,NA,304,368,0.08620370370368846,stat
4,234.125,NA,304,368,0.028576388888836846,stat
4,234.166666666667,NA,304,368,0.03261574074056739,stat
4,234.208333333333,NA,18,83,2.4305555555770297e-4,stat
4,234.208333333333,NA,304,368,0.0361921296295975,stat
4,234.25,NA,304,368,0.08967592592608753,stat
4,234.333333333333,NA,0,32,2.4305555555770297e-4,stat
4,234.333333333333,NA,304,368,0.03280092592586925,stat
4,234.34375,315,291,336,NA,rov
4,234.375,NA,304,368,0.09179398148151563,stat
4,234.458333333333,NA,304,368,0.033865740740765204,stat
4,234.5,NA,304,368,0.035625000000067075,stat
4,234.541666666667,NA,304,368,0.04199074074068676,stat
4,234.583333333333,NA,304,368,0.02250000000003638,stat
4,234.625,NA,304,368,0.03252314814798751,stat
4,234.666666666667,NA,304,368,0.027951388888737938,stat
4,234.708333333333,NA,304,368,0.03370370370376463,stat
4,234.75,NA,304,368,0.04365740740738033,stat
4,234.791666666667,NA,304,368,0.08535879629624787,stat
4,234.875,NA,304,368,0.06814814814811143,stat
4,234.916666666667,NA,304,368,0.43980324074072996,stat
4,234.958333333333,NA,0,42,2.4305555552928126e-4,stat
4,235.166666666667,NA,60,119,4.6296296292780426e-4,stat
4,235.36458333333337,368,342,395,NA,rov
4,235.375,NA,304,368,0.053379629629574765,stat
4,235.416666666667,NA,304,368,0.008935185185180217,stat
4,235.458333333333,NA,304,368,0.0516898148148357,stat
4,235.5,NA,304,368,0.044317129629604324,stat
4,235.541666666667,NA,304,368,0.018576388888959627,stat
4,235.583333333333,NA,304,368,0.06925925925918364,stat
4,235.625,NA,304,368,0.0068171296296668515,stat
4,235.666666666667,NA,304,368,0.013784722222226264,stat
4,235.75,NA,495,560,0.0023958333333382598,stat
4,236.791666666667,NA,9,74,2.4305555555770297e-4,stat
