ID,antenna,bin,duration,min_dist,max_dist
2,10,232.125,2.4305555555770297e-4,152,218
2,10,232.166666666667,4.8611111105856253e-4,152,218
2,10,232.208333333333,0.004490740740664023,152,218
2,10,232.25,0.02530092592584765,152,218
2,10,232.291666666667,0.05347222222232517,152,218
2,10,232.333333333333,0.026296296296266064,152,218
2,10,232.375,0.040335648148015935,152,218
2,10,232.416666666667,0.007118055555594083,152,218
2,10,232.458333333333,2.4305555555770297e-4,152,218
2,10,232.5,4.8611111111540595e-4,152,218
2,10,232.541666666667,7.175925926219406e-4,152,218
2,10,232.583333333333,0.005081018518495739,152,218
2,11,228.666666666667,4.6296296295622597e-4,224,285
2,11,228.708333333333,2.4305555555770297e-4,224,285
2,11,230.333333333333,2.3148148147811298e-4,224,285
2,12,228.708333333333,2.3148148147811298e-4,230,291
2,12,229,4.8611111111540595e-4,230,291
2,12,229.041666666667,0.0037615740740761794,230,291
2,12,229.083333333333,2.3148148147811298e-4,230,291
2,12,229.25,0.0011689814813848898,230,291
2,12,232.625,0.03649305555549631,230,291
2,12,232.666666666667,0.01119212962962024,230,291
2,12,232.958333333333,0.22596064814803185,230,291
2,12,233.208333333333,0.011932870370458204,230,291
2,12,233.25,0.0073495370371006175,230,291
2,12,233.291666666667,0.027037037037246137,230,291
2,12,233.333333333333,0.03467592592610913,230,291
2,12,233.375,0.027037037037018763,230,291
2,12,233.458333333333,0.0025694444445321096,230,291
2,12,233.5,2.3148148144969127e-4,230,291
2,13,233.708333333333,0.019861111111111995,289,355
2,13,233.75,0.047280092592728806,289,355
2,13,233.791666666667,0.04168981481481637,289,355
2,13,233.833333333333,0.03237268518518022,289,355
2,13,233.875,0.04932870370370779,289,355
2,13,233.916666666667,0.09853009259262535,289,355
2,13,234,0.011354166666706078,289,355
2,13,234.083333333333,0.009652777777802157,289,355
2,13,234.125,0.04379629629630699,289,355
2,13,234.166666666667,0.027812500000237605,289,355
2,13,234.208333333333,0.01855324074082887,289,355
2,13,234.25,0.03949074074083114,289,355
2,13,234.291666666667,0.020891203703541805,289,355
2,13,234.333333333333,0.02702546296288233,289,355
2,13,234.375,0.01730324074071632,289,355
2,13,234.416666666667,0.006261574074159171,289,355
2,14,228.416666666667,2.4305555555770297e-4,304,368
2,14,229.125,2.314814815065347e-4,304,368
2,14,233.708333333333,0.022615740740747015,304,368
2,14,233.75,0.09474537037047526,304,368
2,14,233.833333333333,0.6045138888889028,304,368
2,14,234.458333333333,7.175925926503623e-4,304,368
2,14,234.625,0.00118055555563501,304,368
3,1,227.5,0.004965277777785104,0,32
3,1,227.541666666667,0.014386574074080727,0,32
3,1,227.583333333333,0.005057870370279716,0,32
3,1,227.625,0.00475694444460828,0,32
3,1,227.666666666667,0.0033796296295918182,0,32
3,1,227.708333333333,2.4305555555770297e-4,0,32
3,2,227.666666666667,3.5879629629675946e-4,0,42
3,2,227.708333333333,2.4305555555770297e-4,0,42
3,3,227.708333333333,0.012372685185198407,9,74
3,3,228.25,2.4305555555770297e-4,9,74
3,3,228.291666666667,2.4305555555770297e-4,9,74
3,4,227.708333333333,0.010578703703771453,18,83
3,4,227.833333333333,2.4305555555770297e-4,18,83
3,4,227.875,2.3148148147811298e-4,18,83
3,4,227.916666666667,2.4305555555770297e-4,18,83
3,4,227.958333333333,4.629629630130694e-4,18,83
3,4,228.041666666667,2.314814815065347e-4,18,83
3,4,228.125,2.3148148147811298e-4,18,83
3,4,228.208333333333,4.745370370926594e-4,18,83
3,4,228.375,2.4305555555770297e-4,18,83
3,4,228.416666666667,2.4305555552928126e-4,18,83
3,4,228.708333333333,2.4305555555770297e-4,18,83
3,4,229.833333333333,4.8611111117224937e-4,18,83
3,4,235.916666666667,2.3148148144969127e-4,18,83
3,5,227.708333333333,4.8611111108698424e-4,51,111
3,6,227.708333333333,9.953703703899919e-4,60,119
3,6,227.75,2.3148148144969127e-4,60,119
3,6,230.208333333333,7.060185184570855e-4,60,119
3,6,230.25,8.912037037021037e-4,60,119
3,6,232.083333333333,2.4305555555770297e-4,60,119
3,6,232.125,4.7453703703581596e-4,60,119
3,6,232.166666666667,2.4305555555770297e-4,60,119
3,6,232.208333333333,2.3148148147811298e-4,60,119
3,6,232.333333333333,2.4305555550085955e-4,60,119
3,6,232.416666666667,2.314814815349564e-4,60,119
3,6,235.083333333333,2.4305555555770297e-4,60,119
3,6,235.125,4.7453703703581596e-4,60,119
3,6,235.208333333333,2.3148148144969127e-4,60,119
3,6,235.25,2.3148148147811298e-4,60,119
3,6,235.416666666667,2.4305555555770297e-4,60,119
3,7,229.25,0.002280092592513938,97,157
3,7,229.291666666667,0.003761574074104601,97,157
3,7,229.333333333333,4.8611111105856253e-4,97,157
3,7,229.958333333333,2.430555556145464e-4,97,157
3,8,228.416666666667,0.0018287037036373022,105,166
3,8,229.291666666667,0.026111111111049468,105,166
3,8,229.333333333333,0.01355324074071973,105,166
3,8,230.625,4.976851851949959e-4,105,166
3,9,230.75,5.787037037237042e-4,146,206
3,10,230.625,0.0031018518518806104,152,218
3,10,230.666666666667,0.018333333333117707,152,218
3,10,230.708333333333,0.0296759259261421,152,218
3,10,230.75,0.020625000000052296,152,218
3,10,230.791666666667,0.0022106481482069285,152,218
3,11,230.791666666667,0.004004629629662304,224,285
3,12,230.791666666667,0.0047453703703581596,230,291
3,13,230.875,0.004108796296293349,289,355
3,14,230.833333333333,0.0014120370369710145,304,368
3,14,230.875,0.012557870370386581,304,368
3,14,232.25,2.3148148147811298e-4,304,368
3,14,235.875,2.4305555550085955e-4,304,368
3,15,231.541666666667,0.0028356481481353057,495,560
4,1,227.5,7.060185184286638e-4,0,32
4,1,227.583333333333,0.004201388888901647,0,32
4,1,227.625,0.0018865740739784087,0,32
4,1,227.666666666667,7.175925926219406e-4,0,32
